Entity,Day,Daily hospital occupancy per million
Italy,2022-02-07,340.428
Italy,2022-02-08,333.907
Italy,2022-02-09,326.606
Italy,2022-02-10,316.341
Italy,2022-02-11,306.399
Italy,2022-02-12,296.981
Italy,2022-02-13,292.187
Italy,2022-02-14,291.73
Italy,2022-02-15,283.227
Italy,2022-02-16,274.402
Italy,2022-02-17,264.222
Italy,2022-02-18,252.975
Italy,2022-02-19,242.897
Italy,2022-02-20,240.83
Italy,2022-02-21,242.27
Italy,2022-02-22,236.663
Italy,2022-02-23,227.195
Italy,2022-02-24,219.589
Italy,2022-02-25,211.815
Italy,2022-02-26,200.991
Italy,2022-02-27,196.502
Italy,2022-02-28,195.893
Italy,2022-03-01,189.1
Italy,2022-03-02,180.14
Italy,2022-03-03,173.669
Italy,2022-03-04,168.063
Italy,2022-03-05,162.321
Italy,2022-03-06,159.746
Italy,2022-03-07,162.592
Italy,2022-03-08,158.679
Italy,2022-03-09,154.783
Italy,2022-03-10,151.751
Italy,2022-03-11,149.075
Italy,2022-03-12,148.16
Italy,2022-03-13,148.313
Italy,2022-03-14,152.208
Italy,2022-03-15,152.022
Italy,2022-03-16,150.532
Italy,2022-03-17,150.244
Italy,2022-03-18,150.362
Italy,2022-03-19,148.888
Italy,2022-03-20,150.701
Italy,2022-03-21,155.681
Italy,2022-03-22,159.627
Italy,2022-03-23,159.306
Italy,2022-03-24,160.508
Italy,2022-03-25,159.915
Italy,2022-03-26,160.491
Italy,2022-03-27,163.371
Italy,2022-03-28,169.096
Italy,2022-03-29,173.229
Italy,2022-03-30,175.346
Italy,2022-03-31,175.583
Italy,2022-04-01,177.125
Italy,2022-04-02,176.871
Italy,2022-04-03,177.955
Italy,2022-04-04,181.647
Italy,2022-04-05,181.529
Italy,2022-04-06,180.055
Italy,2022-04-07,178.683
Italy,2022-04-08,178.937
Italy,2022-04-09,177.599
Italy,2022-04-10,177.904
Italy,2022-04-11,181.613
Italy,2022-04-12,180.733
Italy,2022-04-13,179.801
Italy,2022-04-14,177.768
Italy,2022-04-15,176.142
Italy,2022-04-16,174.279
Italy,2022-04-17,172.111
Italy,2022-04-18,175.329
Italy,2022-04-19,180.157
Italy,2022-04-20,179.886
Italy,2022-04-21,180.326
Italy,2022-04-22,177.633
Italy,2022-04-23,174.855
Italy,2022-04-24,174.652
Italy,2022-04-25,177.277
Italy,2022-04-26,181.868
Italy,2022-04-27,178.683
Italy,2022-04-28,177.142
Italy,2022-04-29,174.686
Italy,2022-04-30,172.636
Italy,2022-05-01,171.146
Italy,2022-05-02,172.128
Italy,2022-05-03,170.417
Italy,2022-05-04,169.13
Italy,2022-05-05,165.2
Italy,2022-05-06,161.372
Italy,2022-05-07,155.325
Italy,2022-05-08,152.632
Italy,2022-05-09,154.106
Italy,2022-05-10,151.378
Italy,2022-05-11,148.211
Italy,2022-05-12,143.841
Italy,2022-05-13,139.708
Italy,2022-05-14,135.338
Italy,2022-05-15,133.458
Italy,2022-05-16,135.236
Italy,2022-05-17,132.153
Italy,2022-05-18,128.63
Italy,2022-05-19,124.125
Italy,2022-05-20,120.584
Italy,2022-05-21,116.384
Italy,2022-05-22,113.352
Italy,2022-05-23,113.132
Italy,2022-05-24,110.54
Italy,2022-05-25,105.696
Italy,2022-05-26,101.546
Italy,2022-05-27,98.412
Italy,2022-05-28,94.821
Italy,2022-05-29,93.06
Italy,2022-05-30,93.771
Italy,2022-05-31,90.942
Italy,2022-06-01,86.403
Italy,2022-06-02,81.558
Italy,2022-06-03,82.473
Italy,2022-06-04,78.933
Italy,2022-06-05,78.408
Italy,2022-06-06,79.102
Italy,2022-06-07,77.256
Italy,2022-06-08,76.138
Italy,2022-06-09,75.054
Italy,2022-06-10,73.818
Italy,2022-06-11,72.31
Italy,2022-06-12,72.852
Italy,2022-06-13,74.58
Italy,2022-06-14,74.224
Italy,2022-06-15,74.648
Italy,2022-06-16,76.138
Italy,2022-06-17,76.409
Italy,2022-06-18,76.629
Italy,2022-06-19,77.866
Italy,2022-06-20,81.203
Italy,2022-06-21,84.844
Italy,2022-06-22,87.453
Italy,2022-06-23,89.435
Italy,2022-06-24,91.975
Italy,2022-06-25,94.296
Italy,2022-06-26,97.548
Italy,2022-06-27,103.443
Italy,2022-06-28,106.238
Italy,2022-06-29,110.133
Italy,2022-06-30,116.079
Italy,2022-07-01,120.161
Italy,2022-07-02,123.82
Italy,2022-07-03,127.089
Italy,2022-07-04,134.677
Italy,2022-07-05,141.029
Italy,2022-07-06,144.739
Italy,2022-07-07,150.667
Italy,2022-07-08,152.327
Italy,2022-07-09,155.969
Italy,2022-07-10,159.119
Italy,2022-07-11,166.233
Italy,2022-07-12,171.061
Italy,2022-07-13,173.009
Italy,2022-07-14,177.955
Italy,2022-07-15,182.223
Italy,2022-07-16,183.595
Italy,2022-07-17,185.967
Italy,2022-07-18,190.811
Italy,2022-07-19,192.894
Italy,2022-07-20,193.894
Italy,2022-07-21,192.996
Italy,2022-07-22,192.234
Italy,2022-07-23,190.811
Italy,2022-07-24,191.912
Italy,2022-07-25,194.91
Italy,2022-07-26,195.774
Italy,2022-07-27,195.096
Italy,2022-07-28,191.692
Italy,2022-07-29,189.168
Italy,2022-07-30,186.051
Italy,2022-07-31,184.408
Italy,2022-08-01,185.052
Italy,2022-08-02,180.072
Italy,2022-08-03,176.193
Italy,2022-08-04,171.01
Italy,2022-08-05,165.115
Italy,2022-08-06,158.526
Italy,2022-08-07,156.985
Italy,2022-08-08,159.068
Italy,2022-08-09,154.935
Italy,2022-08-10,150.972
Italy,2022-08-11,147.008
Italy,2022-08-12,141.419
Italy,2022-08-13,136.286
Italy,2022-08-14,132.814
Italy,2022-08-15,132.204
Italy,2022-08-16,132.848
Italy,2022-08-17,129.189
Italy,2022-08-18,123.532
Italy,2022-08-19,119.28
Italy,2022-08-20,114.91
Italy,2022-08-21,113.555
Italy,2022-08-22,114.69
Italy,2022-08-23,112.335
Italy,2022-08-24,108.558
Italy,2022-08-25,105.662
Italy,2022-08-26,102.613
Italy,2022-08-27,99.852
Italy,2022-08-28,99.208
Italy,2022-08-29,99.259
Italy,2022-08-30,95.753
Italy,2022-08-31,89.841
Italy,2022-09-01,87.555
Italy,2022-09-02,84.929
Italy,2022-09-03,81.609
Italy,2022-09-04,80.678
Italy,2022-09-05,80.474
Italy,2022-09-06,78.662
Italy,2022-09-07,75.935
Italy,2022-09-08,73.428
Italy,2022-09-09,70.955
Italy,2022-09-10,69.6
Italy,2022-09-11,69.498
Italy,2022-09-12,70.548
Italy,2022-09-13,68.279
Italy,2022-09-14,65.552
Italy,2022-09-15,63.942
Italy,2022-09-16,63.383
Italy,2022-09-17,61.385
Italy,2022-09-18,60.589
Italy,2022-09-19,61.724
Italy,2022-09-20,61.74
Italy,2022-09-21,60.335
Italy,2022-09-22,59.081
Italy,2022-09-23,58.387
Italy,2022-09-24,57.912
Italy,2022-09-25,58.37
Italy,2022-09-26,60.826
Italy,2022-09-27,64.044
Italy,2022-09-28,65.281
Italy,2022-09-29,67.584
Italy,2022-09-30,71.768
Italy,2022-10-01,73.157
Italy,2022-10-02,74.952
Italy,2022-10-03,78.933
Italy,2022-10-04,84.167
Italy,2022-10-05,88.825
Italy,2022-10-06,90.925
Italy,2022-10-07,94.465
Italy,2022-10-08,96.261
Italy,2022-10-09,100.106
Italy,2022-10-10,105.069
Italy,2022-10-11,109.812
Italy,2022-10-12,113.691
Italy,2022-10-13,111.692
Italy,2022-10-14,114.91
Italy,2022-10-15,115.926
Italy,2022-10-16,118.01
Italy,2022-10-17,121.652
Italy,2022-10-18,122.753
Italy,2022-10-19,123.87
Italy,2022-10-20,123.091
Italy,2022-10-21,123.82
Italy,2022-10-22,123.21
Italy,2022-10-23,122.736
Italy,2022-10-24,124.497
Italy,2022-10-25,124.294
Italy,2022-10-26,122.736
Italy,2022-10-27,120.33
Italy,2022-10-28,119.45
Italy,2022-10-29,117.603
Italy,2022-10-30,117.298
Italy,2022-10-31,118.213
Italy,2022-11-01,116.706
Italy,2022-11-02,117.485
Italy,2022-11-03,115.892
Italy,2022-11-04,114.334
Italy,2022-11-05,111.59
Italy,2022-11-06,112.352
Italy,2022-11-07,114.131
Italy,2022-11-08,111.76
Italy,2022-11-09,111.336
Italy,2022-11-10,111.099
Italy,2022-11-11,111.234
Italy,2022-11-12,111.963
Italy,2022-11-13,113.724
Italy,2022-11-14,116.384
Italy,2022-11-15,120.042
Italy,2022-11-16,122.143
Italy,2022-11-17,122.431
Italy,2022-11-18,124.48
Italy,2022-11-19,124.497
Italy,2022-11-20,125.92
Italy,2022-11-21,128.545
Italy,2022-11-22,132.933
Italy,2022-11-23,133.068
Italy,2022-11-24,133.187
Italy,2022-11-25,136.049
Italy,2022-11-26,136.269
Italy,2022-11-27,137.862
Italy,2022-11-28,140.978
Italy,2022-11-29,143.434
Italy,2022-11-30,146.754
Italy,2022-12-01,148.685
Italy,2022-12-02,150.159
Italy,2022-12-03,150.938
Italy,2022-12-04,152.446
Italy,2022-12-05,156.799
Italy,2022-12-06,156.917
Italy,2022-12-07,159.966
Italy,2022-12-08,161.762
Italy,2022-12-09,163.642
Italy,2022-12-10,163.777
Italy,2022-12-11,167.656
Italy,2022-12-12,171.264
Italy,2022-12-13,168.164
Italy,2022-12-14,167.131
Italy,2022-12-15,165.319
Italy,2022-12-16,163.303
Italy,2022-12-17,160.711
Italy,2022-12-18,159.526
Italy,2022-12-19,162.744
Italy,2022-12-20,158.255
Italy,2022-12-21,158.018
Italy,2022-12-22,153.547
Italy,2022-12-23,148.77
Italy,2022-12-24,145.043
Italy,2022-12-25,142.638
Italy,2022-12-26,144.535
Italy,2022-12-27,146.568
Italy,2022-12-28,145.924
Italy,2022-12-29,145.704
Italy,2022-12-30,143.197
Italy,2022-12-31,141.639
Italy,2023-01-01,140.267
Italy,2023-01-02,142.435
Italy,2023-01-03,141.571
Italy,2023-01-04,140.368
Italy,2023-01-05,136.1
Italy,2023-01-06,129.613
Italy,2023-01-07,128.986
Italy,2023-01-08,128.444
Italy,2023-01-09,127.936
Italy,2023-01-10,123.261
Italy,2023-01-11,119.229
Italy,2023-01-12,114.012
Italy,2023-01-13,108.626
Italy,2023-01-14,104.086
Italy,2023-01-15,102.393
Italy,2023-01-16,101.8
Italy,2023-01-17,95.905
Italy,2023-01-18,91.62
Italy,2023-01-19,88.588
Italy,2023-01-20,85.556
Italy,2023-01-21,82.388
Italy,2023-01-22,80.999
Italy,2023-01-23,80.068
Italy,2023-01-24,76.087
Italy,2023-01-25,73.428
Italy,2023-01-26,72.598
Italy,2023-01-27,71.192
Italy,2023-01-28,68.042
Italy,2023-01-29,68.228
Italy,2023-01-30,68.279
Italy,2023-01-31,67.313
Italy,2023-02-01,65.856
Italy,2023-02-02,65.907
Italy,2023-02-03,63.519
Italy,2023-02-04,63.468
Italy,2023-02-05,63.096
Italy,2023-02-06,64.484
Italy,2023-02-07,64.603
Italy,2023-02-08,62.503
Italy,2023-02-09,61.351
Italy,2023-02-10,59.945
Italy,2023-02-11,58.742
Italy,2023-02-12,58.607
Italy,2023-02-13,59.115
Italy,2023-02-14,58.624
Italy,2023-02-15,58.404
Italy,2023-02-16,56.811
Italy,2023-02-17,56.54
Italy,2023-02-18,57.743
Italy,2023-02-19,58.2
Italy,2023-02-20,57.895
Italy,2023-02-21,59.589
Italy,2023-02-22,59.03
Italy,2023-02-23,58.675
Italy,2023-02-24,58.15
Italy,2023-02-25,58.031
Italy,2023-02-26,57.878
Italy,2023-02-27,58.59
Italy,2023-02-28,58.454
Italy,2023-03-01,58.522
Italy,2023-03-02,58.166
Italy,2023-03-03,57.167
Italy,2023-03-04,55.592
Italy,2023-03-05,55.524
Italy,2023-03-06,55.812
Italy,2023-03-07,54.592
Italy,2023-03-08,53.508
Italy,2023-03-09,51.933
Italy,2023-03-10,50.697
Italy,2023-03-11,50.747
Italy,2023-03-12,50.697
Italy,2023-03-13,50.51
Italy,2023-03-14,49.257
Italy,2023-03-15,48.579
Italy,2023-03-16,47.953
Italy,2023-03-17,47.292
Italy,2023-03-18,46.123
Italy,2023-03-19,46.208
Italy,2023-03-20,46.394
Italy,2023-03-21,46.005
Italy,2023-03-22,46.14
Italy,2023-03-23,45.547
Italy,2023-03-24,45.547
Italy,2023-03-25,44.717
Italy,2023-03-26,44.345
Italy,2023-03-27,44.396
Italy,2023-03-28,44.836
Italy,2023-03-29,44.921
Italy,2023-03-30,44.328
Italy,2023-03-31,44.429
Italy,2023-04-01,43.735
Italy,2023-04-02,43.735
Italy,2023-04-03,44.091
Italy,2023-04-04,43.464
Italy,2023-04-05,43.091
Italy,2023-04-06,42.753
Italy,2023-04-07,42.753
Italy,2023-04-08,42.278
Italy,2023-04-09,42.498
Italy,2023-04-10,42.278
Italy,2023-04-11,43.566
Italy,2023-04-12,44.988
Italy,2023-04-13,46.022
Italy,2023-04-14,47.58
Italy,2023-04-15,48.003
Italy,2023-04-16,48.325
Italy,2023-04-17,49.748
Italy,2023-04-18,49.968
Italy,2023-04-19,50.392
Italy,2023-04-20,50.426
Italy,2023-04-21,50.73
Italy,2023-04-22,50.764
Italy,2023-04-23,50.578
Italy,2023-04-24,50.476
Italy,2023-04-25,52.001
Italy,2023-04-26,52.475
Italy,2023-04-27,52.153
Italy,2023-04-28,52.052
Italy,2023-04-29,51.577
Italy,2023-04-30,50.426
Italy,2023-05-01,50.646
Italy,2023-05-02,50.934
Italy,2023-05-03,49.968
Italy,2023-05-04,49.46
Italy,2023-05-05,50.121
Italy,2023-05-06,48.376
Italy,2023-05-07,48.003
Italy,2023-05-08,47.783
Italy,2023-05-09,47.614
Italy,2023-05-10,46.581
Italy,2023-05-11,44.565
Italy,2023-05-12,43.362
Italy,2023-05-13,42.769
Italy,2023-05-14,41.956
Italy,2023-05-15,41.838
Italy,2023-05-16,41.55
Italy,2023-05-17,39.924
Italy,2023-05-18,39.534
Italy,2023-05-19,38.992
Italy,2023-05-20,37.722
Italy,2023-05-21,37.163
Italy,2023-05-22,37.552
Italy,2023-05-23,37.264
Italy,2023-05-24,35.943
Italy,2023-05-25,35.215
Italy,2023-05-26,35.046
Italy,2023-05-27,33.758
Italy,2023-05-28,33.928
Italy,2023-05-29,33.792
Italy,2023-05-30,33.589
Italy,2023-05-31,32.556
Italy,2023-06-01,31.167
Italy,2023-06-02,29.405
Italy,2023-06-03,29.659
Italy,2023-06-04,28.812
Italy,2023-06-05,28.389
Italy,2023-06-06,27.694
Italy,2023-06-07,26.915
Italy,2023-06-08,25.814
Italy,2023-06-09,25.17
Italy,2023-06-10,23.815
Italy,2023-06-11,23.29
Italy,2023-06-12,23.46
Italy,2023-06-13,23.223
Italy,2023-06-14,22.647
Italy,2023-06-15,22.054
Italy,2023-06-16,21.376
Italy,2023-06-17,21.004
Italy,2023-06-18,20.817
Italy,2023-06-19,20.224
Italy,2023-06-20,19.835
Italy,2023-06-21,19.411
Italy,2023-06-22,19.09
Italy,2023-06-23,18.429
Italy,2023-06-24,17.328
Italy,2023-06-25,17.413
Italy,2023-06-26,17.226
Italy,2023-06-27,17.226
Italy,2023-06-28,17.023
Italy,2023-06-29,16.464
Italy,2023-06-30,15.854
Italy,2023-07-01,15.363
Italy,2023-07-02,15.346
Italy,2023-07-03,15.397
Italy,2023-07-04,15.414
Italy,2023-07-05,15.16
Italy,2023-07-06,14.736
Italy,2023-07-07,14.482
Italy,2023-07-08,13.974
Italy,2023-07-09,13.754
Italy,2023-07-10,13.839
Italy,2023-07-11,13.229
Italy,2023-07-12,13.212
Italy,2023-07-13,12.636
Italy,2023-07-14,12.45
Italy,2023-07-15,12.331
Italy,2023-07-16,12.213
Italy,2023-07-17,12.416
Italy,2023-07-18,12.975
Italy,2023-07-19,12.772
Italy,2023-07-20,12.602
Italy,2023-07-21,12.179
Italy,2023-07-22,12.331
Italy,2023-07-23,12.517
Italy,2023-07-24,12.568
Italy,2023-07-25,12.551
Italy,2023-07-26,12.399
Italy,2023-07-27,12.534
Italy,2023-07-28,12.822
Italy,2023-07-29,12.755
Italy,2023-07-30,12.941
Italy,2023-07-31,13.466
Italy,2023-08-01,13.754
Italy,2023-08-02,14.211
Italy,2023-08-03,14.262
Italy,2023-08-04,14.719
Italy,2023-08-05,14.669
Italy,2023-08-06,14.787
Italy,2023-08-07,14.99
Italy,2023-08-08,15.295
Italy,2023-08-09,15.516
Italy,2023-08-10,15.482
Italy,2023-08-11,15.939
Italy,2023-08-12,16.159
Italy,2023-08-13,16.091
Italy,2023-08-14,16.532
Italy,2023-08-15,16.735
Italy,2023-08-16,16.634
Italy,2023-08-17,17.514
Italy,2023-08-18,18.124
Italy,2023-08-19,19.361
Italy,2023-08-20,19.649
Italy,2023-08-21,20.326
Italy,2023-08-22,21.41
Italy,2023-08-23,22.291
Italy,2023-08-24,23.697
Italy,2023-08-25,24.459
Italy,2023-08-26,24.832
Italy,2023-08-27,24.866
Italy,2023-08-28,25.763
Italy,2023-08-29,27.288
Italy,2023-08-30,28.761
Italy,2023-08-31,28.592
Italy,2023-09-01,28.795
Italy,2023-09-02,28.457
Italy,2023-09-03,29.066
Italy,2023-09-04,29.981
Italy,2023-09-05,31.353
Italy,2023-09-06,32.539
Italy,2023-09-07,34.741
Italy,2023-09-08,36.13
Italy,2023-09-09,37.519
Italy,2023-09-10,38.247
Italy,2023-09-11,39.704
Italy,2023-09-12,40.838
Italy,2023-09-13,41.567
Italy,2023-09-14,42.515
Italy,2023-09-15,43.837
Italy,2023-09-16,44.412
Italy,2023-09-17,44.362
Italy,2023-09-18,45.141
Italy,2023-09-19,44.514
Italy,2023-09-20,44.446
Italy,2023-09-21,45.175
Italy,2023-09-22,45.954
Italy,2023-09-23,45.513
Italy,2023-09-24,46.225
Italy,2023-09-25,46.53
Italy,2023-09-26,47.14
Italy,2023-09-27,47.699
Italy,2023-09-28,47.461
Italy,2023-09-29,49.257
Italy,2023-09-30,49.782
Italy,2023-10-01,50.087
Italy,2023-10-02,51.256
Italy,2023-10-03,53.813
Italy,2023-10-04,54.711
Italy,2023-10-05,55.643
Italy,2023-10-06,57.624
Italy,2023-10-07,58.421
Italy,2023-10-08,59.064
Italy,2023-10-09,60.487
Italy,2023-10-10,61.927
Italy,2023-10-11,62.791
Italy,2023-10-12,62.994
Italy,2023-10-13,62.672
Italy,2023-10-14,62.35
Italy,2023-10-15,62.232
Italy,2023-10-16,63.621
Italy,2023-10-17,63.282
Italy,2023-10-18,62.164
Italy,2023-10-19,61.639
Italy,2023-10-20,60.284
Italy,2023-10-21,60.487
Italy,2023-10-22,60.623
Italy,2023-10-23,61.961
Italy,2023-10-24,61.791
Italy,2023-10-25,61.944
Italy,2023-10-26,61.469
Italy,2023-10-27,61.063
Italy,2023-10-28,62.028
Italy,2023-10-29,61.605
Italy,2023-10-30,62.638
Italy,2023-10-31,62.723
Italy,2023-11-01,63.045
Italy,2023-11-02,63.197
Italy,2023-11-03,62.232
Italy,2023-11-04,62.384
Italy,2023-11-05,62.079
Italy,2023-11-06,63.045
Italy,2023-11-07,62.875
Italy,2023-11-08,63.654
Italy,2023-11-09,63.892
Italy,2023-11-10,64.451
Italy,2023-11-11,64.518
Italy,2023-11-12,65.196
Italy,2023-11-13,66.907
Italy,2023-11-14,67.72
Italy,2023-11-15,72.649
Italy,2023-11-16,75.511
Italy,2023-11-17,77.764
Italy,2023-11-18,79.61
Italy,2023-11-19,80.068
Italy,2023-11-20,80.847
Italy,2023-11-21,83.828
Italy,2023-11-22,83.811
Italy,2023-11-23,86.623
Italy,2023-11-24,89.333
Italy,2023-11-25,89.096
Italy,2023-11-26,89.587
Italy,2023-11-27,90.282
Italy,2023-11-28,97.193
Italy,2023-11-29,100.123
Italy,2023-11-30,101.986
Italy,2023-12-01,104.103
Italy,2023-12-02,105.713
Italy,2023-12-03,108.507
Italy,2023-12-04,111.319
Italy,2023-12-05,113.707
Italy,2023-12-06,116.655
Italy,2023-12-07,117.959
Italy,2023-12-08,121.872
Italy,2023-12-09,120.398
Italy,2023-12-10,122.058
Italy,2023-12-11,124.7
Italy,2023-12-12,127.834
Italy,2023-12-13,129.85
Italy,2023-12-14,132.374
Italy,2023-12-15,134.677
Italy,2023-12-16,134.813
Italy,2023-12-17,133.813
Italy,2023-12-18,132.475
Italy,2023-12-19,132.475
Italy,2023-12-20,129.342
Italy,2023-12-21,126.75
Italy,2023-12-22,124.548
Italy,2023-12-23,123.515
Italy,2023-12-24,121.313
Italy,2023-12-25,121.635
Italy,2023-12-26,121.94
Italy,2023-12-27,120.517
Italy,2023-12-28,118.755
Italy,2023-12-29,116.468
Italy,2023-12-30,115.113
Italy,2023-12-31,113.775
Italy,2024-01-01,114.504
Italy,2024-01-02,114.199
Italy,2024-01-03,111.217
Italy,2024-01-04,109.795
Italy,2024-01-05,106.017
Italy,2024-01-06,103.68
Italy,2024-01-07,102.681
Italy,2024-01-08,100.953
Italy,2024-01-09,95.668
Italy,2024-01-10,90.519
Italy,2024-01-11,84.285
Italy,2024-01-12,79.78
Italy,2024-01-13,76.341
Italy,2024-01-14,74.597
Italy,2024-01-15,73.851
Italy,2024-01-16,68.042
Italy,2024-01-17,65.89
Italy,2024-01-18,62.858
Italy,2024-01-19,59.572
Italy,2024-01-20,56.676
Italy,2024-01-21,55.914
Italy,2024-01-22,54.44
Italy,2024-01-23,51.56
Italy,2024-01-24,47.631
Italy,2024-01-25,45.463
Italy,2024-01-26,43.498
Italy,2024-01-27,41.685
Italy,2024-01-28,41.431
Italy,2024-01-29,40.974
Italy,2024-01-30,39.026
Italy,2024-01-31,38.535
Italy,2024-02-01,36.587
Italy,2024-02-02,35.486
Italy,2024-02-03,34.588
Italy,2024-02-04,34.402
Italy,2024-02-05,33.928
Italy,2024-02-06,32.386
Italy,2024-02-07,31.827
Italy,2024-02-08,29.93
Italy,2024-02-09,29.456
Italy,2024-02-10,28.795
Italy,2024-02-11,28.355
Italy,2024-02-12,27.881
Italy,2024-02-13,26.78
Italy,2024-02-14,26.305
Italy,2024-02-15,25.628
Italy,2024-02-16,24.747
Italy,2024-02-17,23.934
Italy,2024-02-18,23.765
Italy,2024-02-19,23.782
Italy,2024-02-20,23.239
Italy,2024-02-21,23.07
Italy,2024-02-22,22.562
Italy,2024-02-23,22.189
Italy,2024-02-24,21.851
Italy,2024-02-25,21.664
Italy,2024-02-26,21.529
Italy,2024-02-27,20.8
Italy,2024-02-28,20.309
Italy,2024-02-29,19.97
Italy,2024-03-01,19.835
Italy,2024-03-02,19.699
Italy,2024-03-03,19.496
Italy,2024-03-04,19.547
Italy,2024-03-05,19.411
Italy,2024-03-06,18.988
Italy,2024-03-07,18.988
Italy,2024-03-08,18.717
Italy,2024-03-09,18.598
Italy,2024-03-10,18.395
Italy,2024-03-11,18.158
Italy,2024-03-12,15.583
Italy,2024-03-13,15.38
Italy,2024-03-14,15.295
Italy,2024-03-15,15.194
Italy,2024-03-16,15.092
Italy,2024-03-17,14.94
Italy,2024-03-18,14.872
Italy,2024-03-19,14.55
Italy,2024-03-20,14.669
Italy,2024-03-21,14.313
Italy,2024-03-22,13.889
Italy,2024-03-23,13.618
Italy,2024-03-24,13.517
Italy,2024-03-25,13.517
Italy,2024-03-26,13.297
Italy,2024-03-27,13.195
Italy,2024-03-28,13.043
Italy,2024-03-29,12.924
Italy,2024-03-30,12.839
Italy,2024-03-31,12.873
Italy,2024-04-01,12.873
Italy,2024-04-02,12.941
Italy,2024-04-03,12.772
Italy,2024-04-04,12.788
Italy,2024-04-05,12.687
Italy,2024-04-06,12.704
Italy,2024-04-07,12.602
Italy,2024-04-08,12.568
Italy,2024-04-09,12.653
Italy,2024-04-10,12.67
Italy,2024-04-11,12.704
Italy,2024-04-12,12.822
Italy,2024-04-13,12.568
Italy,2024-04-14,12.501
Italy,2024-04-15,12.433
Italy,2024-04-16,12.382
Italy,2024-04-17,12.23
Italy,2024-04-18,12.009
Italy,2024-04-19,11.789
Italy,2024-04-20,11.942
Italy,2024-04-21,11.942
Italy,2024-04-22,9.943
Italy,2024-04-23,9.926
Italy,2024-04-24,9.977
Italy,2024-04-25,9.689
Italy,2024-04-26,9.689
Italy,2024-04-27,9.621
Italy,2024-04-28,9.79
Italy,2024-04-29,9.807
Italy,2024-04-30,9.553
Italy,2024-05-01,9.486
Italy,2024-05-02,9.875
Italy,2024-05-03,9.486
Italy,2024-05-04,9.57
Italy,2024-05-05,9.435
Italy,2024-05-06,9.452
Italy,2024-05-07,9.435
Italy,2024-05-08,9.553
Italy,2024-05-09,9.587
Italy,2024-05-10,9.858
Italy,2024-05-11,9.892
Italy,2024-05-12,10.028
Italy,2024-05-13,10.18
Italy,2024-05-14,10.299
Italy,2024-05-15,10.095
Italy,2024-05-16,10.044
Italy,2024-05-17,9.824
Italy,2024-05-18,9.773
Italy,2024-05-19,9.773
Italy,2024-05-20,9.79
Italy,2024-05-21,9.858
Italy,2024-05-22,10.265
Italy,2024-05-23,10.197
Italy,2024-05-24,10.163
Italy,2024-05-25,10.028
Italy,2024-05-26,10.078
Italy,2024-05-27,10.434
Italy,2024-05-28,10.654
Italy,2024-05-29,10.536
Italy,2024-05-30,10.553
Italy,2024-05-31,10.451
Italy,2024-06-01,10.383
Italy,2024-06-02,10.417
Italy,2024-06-03,10.519
Italy,2024-06-04,10.4
Italy,2024-06-05,10.383
Italy,2024-06-06,10.654
Italy,2024-06-07,10.586
Italy,2024-06-08,10.79
Italy,2024-06-09,10.807
Italy,2024-06-10,11.095
Italy,2024-06-11,11.179
Italy,2024-06-12,11.349
Italy,2024-06-13,11.518
Italy,2024-06-14,11.501
Italy,2024-06-15,11.518
Italy,2024-06-16,11.535
Italy,2024-06-17,12.263
Italy,2024-06-18,12.568
Italy,2024-06-19,12.568
Italy,2024-06-20,12.805
Italy,2024-06-21,12.839
Italy,2024-06-22,13.178
Italy,2024-06-23,13.195
Italy,2024-06-24,13.263
Italy,2024-06-25,13.026
Italy,2024-06-26,13.212
Italy,2024-06-27,13.398
Italy,2024-06-28,13.602
Italy,2024-06-29,13.957
Italy,2024-06-30,13.923
Italy,2024-07-01,14.703
Italy,2024-07-02,14.703
Italy,2024-07-03,14.957
Italy,2024-07-04,15.583
Italy,2024-07-05,15.549
Italy,2024-07-06,15.702
Italy,2024-07-07,15.583
Italy,2024-07-08,15.787
Italy,2024-07-09,16.752
Italy,2024-07-10,17.768
Italy,2024-07-11,18.412
Italy,2024-07-12,18.344
Italy,2024-07-13,18.666
Italy,2024-07-14,19.157
Italy,2024-07-15,19.733
Italy,2024-07-16,20.309
Italy,2024-07-17,20.766
Italy,2024-07-18,21.376
Italy,2024-07-19,22.596
Italy,2024-07-20,23.002
Italy,2024-07-21,24.069
Italy,2024-07-22,25.086
Italy,2024-07-23,25.357
Italy,2024-07-24,26.339
Italy,2024-07-25,27.372
Italy,2024-07-26,27.745
Italy,2024-07-27,28.88
Italy,2024-07-28,29.388
Italy,2024-07-29,30.184
Italy,2024-07-30,31.014
Italy,2024-07-31,31.912
Italy,2024-08-01,32.827
Italy,2024-08-02,33.267
Italy,2024-08-03,33.64
Italy,2024-08-04,34.148
Italy,2024-08-05,34.436
Italy,2024-08-06,35.35
Italy,2024-08-07,35.232
Japan,2020-04-28,44.485
Japan,2020-05-07,35.788
Japan,2020-05-13,27.616
